,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SMC4,2.82999421764586e-109,0.963375817492077,0.28,0.155,9.74933007978999e-105,Treg,SMC4
MAP3K1,1.02998397947149e-108,0.384807606200137,0.491,0.315,3.54829480927928e-104,Treg,MAP3K1
PCNX1,2.97523807741353e-107,0.633649767738919,0.498,0.341,1.02496951766896e-102,Treg,PCNX1
CDC14A,1.29352342477233e-106,0.670792434070005,0.424,0.274,4.45618819834069e-102,Treg,CDC14A
PLP2,6.90379872134408e-106,0.647361907146023,0.502,0.348,2.37835865950304e-101,Treg,PLP2
HINT1,1.32131521161624e-105,0.332964995760989,0.894,0.776,4.55193090401795e-101,Treg,HINT1
EEF2,3.45121417974978e-105,0.407778137648778,0.891,0.78,1.1889432849238e-100,Treg,EEF2
MZT2B,3.54305895932206e-105,0.524026209966445,0.631,0.479,1.22058381148645e-100,Treg,MZT2B
GCC2,5.98768095692177e-105,0.541822963118138,0.59,0.434,2.06275608965955e-100,Treg,GCC2
SEPT6,1.05526504406232e-104,0.944942998499133,0.374,0.242,3.63538807679468e-100,Treg,SEPT6
APOBEC3G,2.80918103740824e-104,-1.58146491463615,0.17,0.316,9.6776286738714e-100,Treg,APOBEC3G
PRDX1,4.88671923612962e-104,0.601702427751153,0.555,0.405,1.68347477684665e-99,Treg,PRDX1
UBE2D2,2.8323030955469e-103,0.442424047610785,0.738,0.604,9.75728416415908e-99,Treg,UBE2D2
LBH,4.87939030279453e-103,0.495290326402802,0.547,0.372,1.68094995931272e-98,Treg,LBH
STAT5B,5.03068137485498e-103,0.735820513081418,0.378,0.239,1.73306973363754e-98,Treg,STAT5B
TESPA1,1.18533886552288e-102,0.787059742386645,0.26,0.14,4.08349239172632e-98,Treg,TESPA1
SERPINB1,2.14080836286203e-102,-1.17343514279542,0.312,0.451,7.37508481005971e-98,Treg,SERPINB1
APLP2,3.8773433032634e-102,-1.70172303233369,0.205,0.339,1.33574476797424e-97,Treg,APLP2
RPS21,8.85052019677714e-102,0.280162619518407,0.962,0.914,3.04900420778973e-97,Treg,RPS21
RPS16,1.7447926609237e-101,0.25630394167565,0.977,0.928,6.01081071688214e-97,Treg,RPS16
ZBTB25,1.74873449909318e-101,0.942759318586317,0.259,0.142,6.02439034937601e-97,Treg,ZBTB25
PYCARD,1.94610310190185e-101,-1.385000337501,0.235,0.374,6.70432518605189e-97,Treg,PYCARD
KLRB1,2.1579763370544e-101,-1.64389934336647,0.168,0.313,7.43422848115239e-97,Treg,KLRB1
TRAT1,1.22081041748254e-100,0.746776120343623,0.286,0.159,4.20569188822733e-96,Treg,TRAT1
CMIP,1.72123953568002e-100,-1.64558869053218,0.136,0.282,5.92967020041768e-96,Treg,CMIP
SKAP2,2.55105617091979e-100,-1.70224692278258,0.134,0.278,8.78838850881868e-96,Treg,SKAP2
PRKCB,4.86052051027166e-100,-1.09861178769312,0.444,0.568,1.67444931578859e-95,Treg,PRKCB
VCL,1.32546929678668e-99,-2.0793521599545,0.108,0.25,4.56624172743013e-95,Treg,VCL
OXNAD1,1.39771553997471e-98,0.557480683741622,0.392,0.242,4.81513003521288e-94,Treg,OXNAD1
NOP53,2.65305622094456e-98,0.369234235599952,0.876,0.743,9.13977868115401e-94,Treg,NOP53
PTGES3,5.11720586941092e-98,0.402561695209223,0.742,0.598,1.76287742201206e-93,Treg,PTGES3
RPS3A,3.68136662956866e-95,0.268712559082813,0.973,0.935,1.2682308038864e-90,Treg,RPS3A
CD4,2.02280807740624e-94,0.677206442974586,0.319,0.19,6.9685738266645e-90,Treg,CD4
IPCEF1,1.12297957245619e-93,0.574178709932413,0.381,0.242,3.86866462711158e-89,Treg,IPCEF1
AES,1.42415515707582e-93,0.895056495486073,0.48,0.374,4.90621451612621e-89,Treg,AES
KLF2,1.99838799858601e-93,0.449175957784751,0.819,0.706,6.88444665512881e-89,Treg,KLF2
CEBPB,2.26170502930891e-93,-1.5489244537912,0.193,0.329,7.79157382596919e-89,Treg,CEBPB
NECAP2,1.07328521720872e-92,0.692336638056162,0.412,0.278,3.69746757328403e-88,Treg,NECAP2
ARRB2,1.19787554784808e-92,-1.14798297217449,0.212,0.356,4.12668126233662e-88,Treg,ARRB2
CCND2,1.52212470542447e-92,0.7266569804856,0.324,0.194,5.2437196101873e-88,Treg,CCND2
HLA-DPB1,1.98757780610249e-92,-1.20561273421297,0.469,0.579,6.84720554202306e-88,Treg,HLA-DPB1
ARPC5,3.86173729934644e-92,-0.80533152243536,0.546,0.643,1.33036849962485e-87,Treg,ARPC5
RPS27L,6.82563696868221e-92,0.533101031975925,0.643,0.508,2.35143193571102e-87,Treg,RPS27L
LRRC8C,1.73112479711504e-91,0.848530571875443,0.316,0.195,5.9637249260613e-87,Treg,LRRC8C
SLC12A6,5.11185904779108e-91,0.729967989683235,0.343,0.218,1.76103544196403e-86,Treg,SLC12A6
UBE2E3,1.33043211069672e-90,-1.50765430153764,0.122,0.262,4.58333862135021e-86,Treg,UBE2E3
ARID4B,1.84773295408949e-90,0.515018757855481,0.692,0.559,6.36544002683828e-86,Treg,ARID4B
TOMM20,4.02837434675885e-90,0.441956598313359,0.674,0.535,1.38777496245843e-85,Treg,TOMM20
ABLIM1,7.86263706549164e-90,0.891272087357177,0.319,0.193,2.70867846906187e-85,Treg,ABLIM1
CASP8,2.35675749658982e-89,0.633845595066385,0.48,0.342,8.11902957575194e-85,Treg,CASP8
LCP1,1.0993917771563e-88,-0.749823542853624,0.65,0.698,3.78740467230347e-84,Treg,LCP1
TSTD1,4.06511897660195e-88,0.4952501421027,0.504,0.347,1.40043348743937e-83,Treg,TSTD1
AC243960.1,5.91619440404837e-88,0.827663469269035,0.257,0.145,2.03812897219466e-83,Treg,AC243960.1
HCST,6.52753071831775e-88,-0.946852162048027,0.702,0.713,2.24873433246046e-83,Treg,HCST
MT-CO2,4.57273719008378e-87,-0.252720016777912,0.997,0.977,1.57530796198386e-82,Treg,MT-CO2
PCED1B,1.6240019890263e-86,0.520960798669939,0.41,0.263,5.59468685219559e-82,Treg,PCED1B
PATJ,1.88248858108907e-86,0.769012467416486,0.253,0.142,6.48517316185185e-82,Treg,PATJ
CHURC1,1.89041775846479e-86,0.487775969367491,0.599,0.467,6.51248917791119e-82,Treg,CHURC1
REXO2,5.04393861796438e-86,0.800411776412128,0.282,0.167,1.73763685388873e-81,Treg,REXO2
CCNI,1.48595201644293e-85,0.335826921035874,0.84,0.738,5.1191046966459e-81,Treg,CCNI
NOL7,2.30058012237309e-85,0.57352514349546,0.486,0.349,7.92549852157531e-81,Treg,NOL7
NCF1,3.77190992628436e-85,-1.94929882056423,0.154,0.279,1.29942296960496e-80,Treg,NCF1
SAMSN1,1.077536250893e-84,0.672236182336196,0.362,0.236,3.7121123843264e-80,Treg,SAMSN1
RSBN1,1.47516619212414e-84,0.721881461593789,0.363,0.238,5.08194753186768e-80,Treg,RSBN1
AP001011.1,4.23769895391465e-84,0.843270680079012,0.306,0.19,1.4598872896236e-79,Treg,AP001011.1
TRIM14,5.45228420513165e-84,0.878499539862893,0.261,0.154,1.87831190866785e-79,Treg,TRIM14
FGFR1OP2,1.0541336994056e-83,0.575043446480677,0.449,0.317,3.63149059445228e-79,Treg,FGFR1OP2
TAB2,1.41056498531058e-83,0.672670881360623,0.38,0.252,4.85939637439495e-79,Treg,TAB2
FAM107B,1.97843916569685e-83,0.431471775525225,0.644,0.505,6.81572292582563e-79,Treg,FAM107B
GABARAP,2.32976391963089e-83,-1.00966227930396,0.501,0.583,8.02603670312841e-79,Treg,GABARAP
CASP8AP2,4.33631079759108e-83,0.879089490589099,0.252,0.146,1.49385906977013e-78,Treg,CASP8AP2
ZNF292,5.63479682901867e-83,0.557446649776691,0.513,0.377,1.94118750759693e-78,Treg,ZNF292
ZC3H7A,7.02055320014655e-83,0.783564333669298,0.326,0.209,2.41858057745049e-78,Treg,ZC3H7A
RAD21,5.0382868336743e-82,0.54110250708645,0.504,0.372,1.7356898142008e-77,Treg,RAD21
BUB3,2.1316723934897e-80,0.609094704252342,0.437,0.306,7.34361139557202e-76,Treg,BUB3
ACTB,2.28250838810312e-80,-0.492116149190548,0.988,0.978,7.86324139701524e-76,Treg,ACTB
NOP58,8.22869206409706e-80,0.637696079847317,0.416,0.291,2.83478441608144e-75,Treg,NOP58
PELI1,1.31452172275744e-79,0.768896432236511,0.354,0.237,4.52852733489939e-75,Treg,PELI1
KMT2A,2.34440869385702e-79,0.572840263496717,0.494,0.367,8.07648795033743e-75,Treg,KMT2A
SFI1,3.17963772267474e-79,0.722817882462217,0.289,0.177,1.09538519546145e-74,Treg,SFI1
TYMP,4.23575964902746e-79,-2.2659203434491,0.182,0.292,1.45921919908996e-74,Treg,TYMP
PNISR,7.19203954231189e-79,0.346487927353246,0.802,0.681,2.47765762232645e-74,Treg,PNISR
ANP32B,7.58517904879915e-79,0.3801339175337,0.708,0.581,2.61309418231131e-74,Treg,ANP32B
PACS1,8.52677561237505e-79,0.589051698296468,0.506,0.372,2.9374741984632e-74,Treg,PACS1
FNBP1,1.43167304235044e-78,0.454614472458178,0.681,0.555,4.93211363089727e-74,Treg,FNBP1
EIF3D,3.48133605161707e-78,0.452607867464139,0.62,0.492,1.19932026978208e-73,Treg,EIF3D
CNTRL,9.51014524294476e-78,0.551202686833763,0.432,0.301,3.27624503619447e-73,Treg,CNTRL
STXBP2,3.18350998146354e-77,-1.75612142452827,0.178,0.297,1.09671918861419e-72,Treg,STXBP2
STX7,4.29955397548473e-77,-1.52809828057945,0.151,0.276,1.48119634455449e-72,Treg,STX7
UGP2,5.11677126639585e-77,0.598608324417882,0.444,0.319,1.76272770127337e-72,Treg,UGP2
NPC2,7.021902240096e-77,-1.41998847500055,0.269,0.378,2.41904532171307e-72,Treg,NPC2
PITPNC1,1.29283314921125e-76,-1.0382272737134,0.26,0.395,4.45381019903275e-72,Treg,PITPNC1
RNASEH2B,1.3589460245511e-76,0.564105255299034,0.441,0.315,4.68156905457853e-72,Treg,RNASEH2B
TECR,2.94355973570666e-76,0.546609822967283,0.409,0.279,1.01405632895094e-71,Treg,TECR
EIF3A,3.28118936794436e-76,0.499831180036733,0.576,0.448,1.13036973725683e-71,Treg,EIF3A
MT-ND1,4.27746582992962e-76,-0.339496744399664,0.988,0.959,1.47358697841076e-71,Treg,MT-ND1
BTG2,2.46122053536386e-75,0.623451206515061,0.425,0.3,8.47890474432849e-71,Treg,BTG2
TCF7,2.81510050074597e-75,0.431060354776581,0.407,0.266,9.69802122506986e-71,Treg,TCF7
FAM49B,3.79128918992984e-75,-0.80749297988978,0.558,0.634,1.30609912593083e-70,Treg,FAM49B
SFXN1,6.32416232934827e-75,0.715424230642231,0.271,0.163,2.17867392246048e-70,Treg,SFXN1
GSPT1,1.07391255016316e-74,0.678238778380263,0.364,0.247,3.69962873531209e-70,Treg,GSPT1
NKTR,1.46424132039575e-74,0.451005490350554,0.571,0.437,5.04431134876335e-70,Treg,NKTR
CHD3,9.95848341393839e-74,0.750140726141414,0.287,0.179,3.43069753610177e-69,Treg,CHD3
OAZ1,1.45074395231859e-73,-0.781573685446496,0.914,0.903,4.99781291573753e-69,Treg,OAZ1
PCSK7,1.75051190124439e-73,0.594851284097707,0.456,0.33,6.03051349978691e-69,Treg,PCSK7
PPM1G,2.72208603804361e-73,0.57857029638946,0.433,0.31,9.37758640106023e-69,Treg,PPM1G
ANXA7,6.21388254027371e-73,0.530098024322477,0.451,0.332,2.14068253512429e-68,Treg,ANXA7
TIMP1,1.22381469549392e-72,-1.55817941763492,0.197,0.318,4.21604162597656e-68,Treg,TIMP1
XBP1,1.70972890402676e-72,-1.00256451804797,0.23,0.36,5.8900160743722e-68,Treg,XBP1
COMMD6,1.88184718246629e-72,0.285821263772897,0.886,0.802,6.48296354359638e-68,Treg,COMMD6
MAPK1,2.20636751974189e-72,-1.034776880823,0.247,0.369,7.60093610551082e-68,Treg,MAPK1
SGMS1,4.21790151087579e-72,0.899856978363393,0.321,0.213,1.45306707049671e-67,Treg,SGMS1
ARRDC3,1.13199367645138e-71,0.657553442200278,0.38,0.262,3.899718215375e-67,Treg,ARRDC3
RFFL,1.43175828812676e-71,0.825796730526902,0.279,0.176,4.9324073025967e-67,Treg,RFFL
IL6R,2.81436809347487e-71,0.763727151907639,0.25,0.151,9.69549808202092e-67,Treg,IL6R
TMEM245,7.5717847481366e-70,0.772206716009195,0.266,0.167,2.60847984573306e-65,Treg,TMEM245
CUX1,7.8316260821918e-70,-1.40523018871279,0.171,0.289,2.69799518531507e-65,Treg,CUX1
AP2S1,1.22419302742608e-69,-1.0133751756639,0.287,0.404,4.21734497948285e-65,Treg,AP2S1
RIN3,7.92268682947802e-69,-1.25863105471584,0.167,0.285,2.72936561275518e-64,Treg,RIN3
HEBP2,1.70566529968816e-68,0.611054900547917,0.357,0.246,5.8760169574257e-64,Treg,HEBP2
ZFP36,3.99867042449625e-68,-1.2403500387984,0.372,0.467,1.37754196123896e-63,Treg,ZFP36
HMGN3,4.32087081151863e-68,-0.787081831075513,0.298,0.428,1.48853999456817e-63,Treg,HMGN3
HLA-DRB1,5.19197060611367e-68,-1.0975095086723,0.431,0.519,1.78863387380616e-63,Treg,HLA-DRB1
ABCC1,7.7561606851141e-68,0.797320308029536,0.266,0.169,2.67199735602181e-63,Treg,ABCC1
SF1,1.42979966230005e-67,0.332183714444083,0.721,0.605,4.92565983662366e-63,Treg,SF1
PMAIP1,1.73326635618019e-67,0.833128390241625,0.272,0.172,5.97110259704076e-63,Treg,PMAIP1
MSI2,1.92370010465606e-67,0.571440135617663,0.365,0.25,6.62714686054014e-63,Treg,MSI2
GIMAP7,2.20901046171588e-67,0.367900227829077,0.703,0.565,7.61004104061119e-63,Treg,GIMAP7
MEF2A,3.59223307013949e-67,-1.32378901147186,0.177,0.294,1.23752429266305e-62,Treg,MEF2A
RHOA,9.95798716528506e-67,-0.569116105002449,0.697,0.727,3.4305265784407e-62,Treg,RHOA
MTPN,3.03529236345061e-66,-0.973213364696203,0.402,0.5,1.04565821920873e-61,Treg,MTPN
PPA1,6.75248964815324e-66,0.532626046627733,0.446,0.328,2.32623268378879e-61,Treg,PPA1
FXYD5,8.92391101150209e-66,0.343836647889658,0.777,0.665,3.07428734346247e-61,Treg,FXYD5
H3F3A,1.19124556237091e-65,-0.645520560063788,0.934,0.926,4.10384096236779e-61,Treg,H3F3A
GPR65,1.11078465929398e-64,-1.13814567643119,0.142,0.257,3.82665315126776e-60,Treg,GPR65
TLE5,1.46059705787556e-64,0.723916938041355,0.387,0.286,5.03175686438129e-60,Treg,TLE5
ANKRD36C,1.91702684222485e-64,0.607211633772546,0.265,0.164,6.60415747146459e-60,Treg,ANKRD36C
TERF2IP,7.31977922084084e-64,0.368461491410973,0.57,0.449,2.52166394157967e-59,Treg,TERF2IP
RPL4,1.06821461818704e-63,0.282329448418349,0.938,0.863,3.67999935965434e-59,Treg,RPL4
FNDC3B,1.31776777093299e-63,-1.53173458521298,0.164,0.273,4.53970997086417e-59,Treg,FNDC3B
EIF3F,1.69757198666026e-63,0.314735886640466,0.783,0.675,5.84813549404461e-59,Treg,EIF3F
NFKBIA,2.97615384055979e-63,-1.08369499212455,0.419,0.516,1.02528499807285e-58,Treg,NFKBIA
N4BP2L2,3.90421619420359e-63,0.279345852536009,0.802,0.688,1.34500247890314e-58,Treg,N4BP2L2
PRKCA,1.07044674953412e-62,0.445552648878928,0.363,0.246,3.68768905214503e-58,Treg,PRKCA
DNAJB1,2.22567629708166e-62,0.516713853849927,0.367,0.252,7.66745484344632e-58,Treg,DNAJB1
SNU13,6.38689196640801e-62,0.402630440461132,0.583,0.469,2.20028428242756e-57,Treg,SNU13
LTA4H,1.01398037669934e-61,-1.36531636964032,0.171,0.276,3.49316239772922e-57,Treg,LTA4H
PPHLN1,1.46988336940393e-61,0.451006143383377,0.489,0.372,5.06374820759653e-57,Treg,PPHLN1
AGTPBP1,3.17211787828539e-61,-1.26464167408444,0.236,0.343,1.09279460906932e-56,Treg,AGTPBP1
RPS26,5.48130643150511e-61,0.379078025918254,0.864,0.785,1.88831006565351e-56,Treg,RPS26
VOPP1,9.83911434210264e-61,0.552223154898143,0.399,0.285,3.38957489085436e-56,Treg,VOPP1
CAP1,1.16115503469894e-60,-0.678779178826901,0.512,0.59,4.00017909453784e-56,Treg,CAP1
R3HDM4,3.05196209967858e-60,0.444908159108182,0.274,0.178,1.05140094333927e-55,Treg,R3HDM4
RASA3,3.87176422276737e-60,0.365747196958269,0.457,0.334,1.33382277474336e-55,Treg,RASA3
RASA2,5.89163096840116e-60,0.482675323321404,0.486,0.369,2.0296668686142e-55,Treg,RASA2
VASP,1.08300937956259e-59,-0.89322947844841,0.307,0.411,3.73096731259314e-55,Treg,VASP
PCED1B-AS1,1.62633625936777e-59,0.521074267719077,0.34,0.228,5.60272841352197e-55,Treg,PCED1B-AS1
EIF3H,1.76817372509301e-59,0.291975591972485,0.782,0.677,6.09135848294543e-55,Treg,EIF3H
GLS,3.72487990990186e-59,0.457060056489155,0.511,0.392,1.28322112896119e-54,Treg,GLS
SPTBN1,9.06295744511177e-59,0.587481867685356,0.312,0.209,3.12218883984101e-54,Treg,SPTBN1
BIN1,1.71147669720393e-58,0.49247393540008,0.4,0.282,5.89603722186753e-54,Treg,BIN1
PPP3CA,1.75054431995863e-58,-0.994632311148282,0.29,0.4,6.03062518225749e-54,Treg,PPP3CA
LPAR6,1.95281025005253e-58,0.786418909541637,0.267,0.175,6.72743131143098e-54,Treg,LPAR6
ARHGDIB,2.01930068876478e-58,0.260842206826537,0.921,0.864,6.95649087279467e-54,Treg,ARHGDIB
SUMO2,2.70857951612696e-58,0.274494861072209,0.827,0.749,9.33105643305739e-54,Treg,SUMO2
NCOA4,3.93508528074033e-58,-2.19526428242143,0.192,0.297,1.35563687921504e-53,Treg,NCOA4
XIST,7.27342342637877e-58,0.475767480024452,0.412,0.297,2.50569437038749e-53,Treg,XIST
MAPKAPK5-AS1,7.41004282498303e-58,0.71970462799581,0.256,0.164,2.55275975320665e-53,Treg,MAPKAPK5-AS1
NDUFV2,1.41605721957012e-57,0.414666512134177,0.503,0.394,4.87831712141907e-53,Treg,NDUFV2
CMTM7,2.53477498346957e-57,0.558334481872459,0.352,0.249,8.73229981805266e-53,Treg,CMTM7
ARGLU1,2.60348751160086e-57,0.330443081053378,0.701,0.596,8.96901447746497e-53,Treg,ARGLU1
SELPLG,3.02792471122703e-57,0.540449840020204,0.412,0.305,1.04312006301771e-52,Treg,SELPLG
KIAA1551,3.19959322114963e-57,0.78647858730671,0.315,0.218,1.10225986468605e-52,Treg,KIAA1551
PIK3R1,3.22153150570717e-57,0.406620551425418,0.487,0.37,1.10981760371612e-52,Treg,PIK3R1
OGDH,3.50526741341985e-57,0.756512789645851,0.286,0.193,1.20756462392314e-52,Treg,OGDH
CNPY3,6.47686671366559e-57,-0.976703696689469,0.229,0.336,2.23128058285779e-52,Treg,CNPY3
ATXN1,8.07875123509443e-57,0.364559255880269,0.453,0.329,2.78312980049003e-52,Treg,ATXN1
MAD1L1,9.10839102173398e-57,0.563025102113401,0.306,0.207,3.13784070698736e-52,Treg,MAD1L1
ARPC3,1.07165014839245e-56,-0.410240338269749,0.827,0.83,3.691834761212e-52,Treg,ARPC3
SOS2,1.62642691933394e-56,-1.06657119877231,0.159,0.269,5.60304073710543e-52,Treg,SOS2
ITGA4,3.62936903757569e-56,-0.431824756740546,0.316,0.454,1.25031763344482e-51,Treg,ITGA4
RANBP9,3.65606496293868e-56,0.723338708299824,0.28,0.188,1.25951437973238e-51,Treg,RANBP9
LAPTM5,6.75509021119707e-56,-0.471447749345535,0.724,0.743,2.32712857775739e-51,Treg,LAPTM5
CLPP,8.68539040184423e-56,0.63240802149243,0.283,0.188,2.99211699343534e-51,Treg,CLPP
SNX9,1.23056770433774e-55,0.699223059831161,0.255,0.166,4.23930574144352e-51,Treg,SNX9
CHD9,1.29105829500258e-55,-0.976156934285296,0.19,0.3,4.44769582628389e-51,Treg,CHD9
SEPTIN6,2.31117033974865e-55,0.69547473646172,0.333,0.239,7.96198182043409e-51,Treg,SEPTIN6
RPS6KA5,2.51335733778145e-55,0.526002422073554,0.337,0.236,8.6585160286571e-51,Treg,RPS6KA5
PARP1,4.45948633503639e-55,0.532750138960275,0.367,0.263,1.53629304242004e-50,Treg,PARP1
GABPB1-AS1,6.33025085394974e-55,0.606483436867667,0.301,0.203,2.18077141918569e-50,Treg,GABPB1-AS1
DGKD,8.36574388358769e-55,-1.17043342870284,0.155,0.259,2.88199876789596e-50,Treg,DGKD
LAMTOR1,8.54562274797353e-55,-1.05803362954868,0.37,0.464,2.94396703667688e-50,Treg,LAMTOR1
CENPC,1.39852178136269e-54,0.580092804246845,0.376,0.274,4.81790753679448e-50,Treg,CENPC
YPEL3,1.99572042494627e-54,0.436595434642301,0.466,0.359,6.87525686393991e-50,Treg,YPEL3
UBE2F,4.22721777401505e-54,-1.06093410026538,0.152,0.257,1.45627652314818e-49,Treg,UBE2F
UBB,4.35444888662824e-54,-0.614350854583429,0.781,0.793,1.50010764144343e-49,Treg,UBB
HLA-DMA,4.77736568532892e-54,-1.27376762319558,0.162,0.26,1.64580247859581e-49,Treg,HLA-DMA
CRTC3,5.02640942604209e-54,0.566996480309253,0.318,0.22,1.7315980472715e-49,Treg,CRTC3
PHTF2,7.93405698095238e-54,0.60750244742836,0.305,0.209,2.7332826299381e-49,Treg,PHTF2
JAZF1,1.2006106904188e-53,-1.13480945154736,0.193,0.296,4.13610382849276e-49,Treg,JAZF1
TMEM173,2.14951590172994e-53,0.606742104383356,0.31,0.212,7.40508228145963e-49,Treg,TMEM173
ICAM2,4.40258559185004e-53,0.363452373102979,0.381,0.274,1.51669073639234e-48,Treg,ICAM2
EAPP,8.05954026840642e-53,0.446634990912944,0.452,0.345,2.77651162246601e-48,Treg,EAPP
SLC39A10,1.7206618832246e-52,0.518171404480164,0.296,0.199,5.92768018770876e-48,Treg,SLC39A10
SRSF8,1.73809818315303e-52,0.415775986303255,0.31,0.211,5.98774824096218e-48,Treg,SRSF8
NSMCE3,1.75894053690398e-52,0.535442942201423,0.293,0.197,6.05955014963422e-48,Treg,NSMCE3
IQGAP1,1.87427902182872e-52,-0.675371053325316,0.505,0.566,6.45689123019994e-48,Treg,IQGAP1
PTK2B,5.59826059132148e-52,-1.0220852598043,0.207,0.309,1.92860077371025e-47,Treg,PTK2B
RAB27A,7.8361873175734e-52,-1.01469001631823,0.217,0.317,2.69956653090404e-47,Treg,RAB27A
SNX3,1.23988543726085e-51,-0.710366752028334,0.42,0.51,4.27140533136362e-47,Treg,SNX3
HSBP1,1.96450572404667e-51,-1.15647774381563,0.161,0.26,6.76772221934077e-47,Treg,HSBP1
MT-ND4L,3.47191818801086e-51,-0.58128909440215,0.417,0.523,1.19607581576974e-46,Treg,MT-ND4L
URI1,4.52268102384526e-51,0.425056089593155,0.439,0.329,1.55806361271469e-46,Treg,URI1
MIF,4.90461464043196e-51,0.295909465285925,0.712,0.599,1.68963974362881e-46,Treg,MIF
AP1S2,5.87980676486451e-51,-1.33598924159855,0.268,0.35,2.02559343049582e-46,Treg,AP1S2
ATRX,6.2473033672094e-51,0.339132252093499,0.628,0.523,2.15219601000364e-46,Treg,ATRX
MALT1,1.05421259022626e-50,0.56996055420741,0.334,0.238,3.63176237332948e-46,Treg,MALT1
PRRC2C,3.24089475351043e-50,0.288314649104476,0.722,0.619,1.11648824258434e-45,Treg,PRRC2C
AIMP1,3.79160945628982e-50,0.552219077081455,0.383,0.287,1.30620945769184e-45,Treg,AIMP1
MTERF4,5.23941267351975e-50,0.596776715382687,0.264,0.176,1.80497766602755e-45,Treg,MTERF4
DDHD1,5.80245555587768e-50,0.54096565130458,0.361,0.262,1.99894593899986e-45,Treg,DDHD1
OSTF1,6.96272866527882e-50,-0.664808528330577,0.403,0.501,2.39866002518855e-45,Treg,OSTF1
RPRD2,1.44083959220725e-49,0.597230343712157,0.325,0.231,4.96369239515398e-45,Treg,RPRD2
SERINC5,1.95647123329845e-49,0.311191746247438,0.368,0.262,6.74004339871317e-45,Treg,SERINC5
ZRANB2,2.88823805037872e-49,0.306785442101193,0.552,0.439,9.94998008355469e-45,Treg,ZRANB2
GLIPR1,3.78217220727487e-49,-0.749199668781793,0.286,0.385,1.30295832540619e-44,Treg,GLIPR1
CDV3,8.75683137698491e-49,0.435584150812568,0.459,0.359,3.0167284093713e-44,Treg,CDV3
EIF4G3,1.31955711867853e-48,-1.1569814048147,0.192,0.287,4.54587427384754e-44,Treg,EIF4G3
RSRP1,1.55915691853737e-48,0.312919806096445,0.703,0.596,5.37129558436124e-44,Treg,RSRP1
NIN,1.75387104183368e-48,-0.781060352716453,0.209,0.315,6.04208573911703e-44,Treg,NIN
IGKC,1.78190557966875e-48,-4.05559600798291,0.173,0.262,6.13866472195885e-44,Treg,IGKC
SNRPN,2.2029751104717e-48,0.295036862374002,0.438,0.322,7.589249255575e-44,Treg,SNRPN
ATP2B1,2.73722825842394e-48,0.304575251264311,0.498,0.384,9.42975135027048e-44,Treg,ATP2B1
KLHDC2,6.33493697064345e-48,0.529222491424775,0.278,0.189,2.18238578638667e-43,Treg,KLHDC2
NUP214,6.53372335012447e-48,-1.10544401155832,0.188,0.282,2.25086769411788e-43,Treg,NUP214
ATP6V0B,7.63631967050698e-48,-0.877949252173726,0.309,0.396,2.63071212648966e-43,Treg,ATP6V0B
CD47,8.4760516597825e-48,0.266160933017325,0.633,0.519,2.91999979679507e-43,Treg,CD47
FTH1,1.58536094603316e-47,-1.1774158127625,0.971,0.957,5.46156845908423e-43,Treg,FTH1
KRR1,1.6037150465691e-47,0.491804530342769,0.329,0.234,5.52479833543055e-43,Treg,KRR1
TGFBR2,1.9888985369261e-47,-0.769278069357663,0.27,0.376,6.85175545971042e-43,Treg,TGFBR2
GAS5,2.37959343954061e-47,0.541246986127942,0.38,0.29,8.19769939921741e-43,Treg,GAS5
GIMAP1,2.71133299013184e-47,0.420051149682167,0.483,0.38,9.34054215100418e-43,Treg,GIMAP1
RAN,2.87050132896025e-47,0.319999031154677,0.625,0.523,9.88887707826805e-43,Treg,RAN
PPP1R15A,3.42033582227791e-47,-0.929309181226482,0.28,0.376,1.17830569077474e-42,Treg,PPP1R15A
CAMK1D,5.70280109076491e-47,-1.29696297409268,0.203,0.297,1.96461497576851e-42,Treg,CAMK1D
MAN1A2,4.1728305865615e-46,0.520808020345561,0.363,0.27,1.43754013707044e-41,Treg,MAN1A2
CMC2,6.7397578267477e-46,0.553051260980929,0.282,0.195,2.32184657131458e-41,Treg,CMC2
IGBP1,9.91244884347086e-46,0.432097625083891,0.442,0.349,3.41483862657571e-41,Treg,IGBP1
