,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ATM,3.66821155765095e-126,-0.726133566554745,0.49,0.681,1.26369888161075e-121,CD4+ effector T cell,ATM
AC079793.1,7.05184869654613e-126,-1.14830260456429,0.165,0.369,2.42936187596014e-121,CD4+ effector T cell,AC079793.1
SATB1,2.70217258779108e-125,-1.5114244810375,0.111,0.3,9.30898456494028e-121,CD4+ effector T cell,SATB1
DGKA,5.21209002842072e-125,-1.45196322249237,0.124,0.318,1.79556501479094e-120,CD4+ effector T cell,DGKA
TTC39C,2.81450185831724e-124,-1.12302988608852,0.249,0.456,9.69595890190288e-120,CD4+ effector T cell,TTC39C
H3F3A,2.521248254951e-123,0.32561037586661,0.958,0.937,8.68570023830621e-119,CD4+ effector T cell,H3F3A
SUPT3H,4.8302472835407e-121,-1.37325159623415,0.146,0.34,1.66402018917977e-116,CD4+ effector T cell,SUPT3H
BSG,7.77999550481112e-121,0.844325405011442,0.495,0.344,2.68020845140743e-116,CD4+ effector T cell,BSG
SEPTIN6,1.76416599108046e-120,-1.30590063047253,0.118,0.308,6.07755183927219e-116,CD4+ effector T cell,SEPTIN6
TPM3,5.28141454471548e-120,0.523186533037847,0.798,0.718,1.81944731065448e-115,CD4+ effector T cell,TPM3
UQCR11,1.79662888996895e-119,0.520735815879303,0.797,0.727,6.18938652594304e-115,CD4+ effector T cell,UQCR11
TUBA1B,6.39817914019264e-118,0.699819152508677,0.654,0.528,2.20417271379636e-113,CD4+ effector T cell,TUBA1B
MGAT4A,7.1679342361811e-117,-0.823253586801157,0.353,0.561,2.46935334436439e-112,CD4+ effector T cell,MGAT4A
RAC2,1.86422563378448e-116,0.485611112626045,0.826,0.755,6.42225730838755e-112,CD4+ effector T cell,RAC2
MBNL1,3.05706926090193e-116,-0.746098657078346,0.7,0.818,1.05316036038071e-111,CD4+ effector T cell,MBNL1
CAPN2,2.2606905248193e-115,0.863117592334917,0.474,0.324,7.78807885800248e-111,CD4+ effector T cell,CAPN2
ACTG1,3.03980533626105e-115,0.427558971752954,0.965,0.935,1.04721293834193e-110,CD4+ effector T cell,ACTG1
PDE7A,4.94993463674771e-115,-1.08754407973323,0.253,0.447,1.70525248235959e-110,CD4+ effector T cell,PDE7A
SYNE1,8.35900540700002e-114,0.685610650599003,0.6,0.444,2.87967736271151e-109,CD4+ effector T cell,SYNE1
PDIA3,2.60890050558477e-113,0.635995307488505,0.676,0.559,8.98766224173955e-109,CD4+ effector T cell,PDIA3
CTSD,4.21162323955906e-113,0.903198142232944,0.431,0.285,1.45090420602809e-108,CD4+ effector T cell,CTSD
HSP90AA1,5.57299651353272e-113,0.483654344737856,0.885,0.858,1.91989729891202e-108,CD4+ effector T cell,HSP90AA1
P4HB,1.37309478683395e-112,0.799648539306669,0.5,0.354,4.73031154064295e-108,CD4+ effector T cell,P4HB
ARIH1,2.96498058912817e-112,-1.21137341856855,0.206,0.392,1.02143581295465e-107,CD4+ effector T cell,ARIH1
ESYT2,3.07325159909449e-112,-1.21719464957601,0.181,0.366,1.05873517588805e-107,CD4+ effector T cell,ESYT2
IMMP2L,5.55776570652226e-112,-1.55085390717742,0.105,0.278,1.91465028589692e-107,CD4+ effector T cell,IMMP2L
PRDM1,7.19646462401284e-112,0.924498425507131,0.363,0.213,2.47918206297242e-107,CD4+ effector T cell,PRDM1
TSC22D3,3.63919951446457e-111,0.597735623244315,0.812,0.745,1.25370423273304e-106,CD4+ effector T cell,TSC22D3
PACS1,1.51109426237117e-110,-1.12124688547777,0.26,0.443,5.20571973386867e-106,CD4+ effector T cell,PACS1
RPLP0,2.70050862070477e-110,-0.344978935138268,0.952,0.962,9.30325219832792e-106,CD4+ effector T cell,RPLP0
RPS16,5.07940782005833e-110,-0.262438572211429,0.99,0.981,1.74985599401009e-105,CD4+ effector T cell,RPS16
TLE5,6.19113067209311e-110,-0.94496989986841,0.175,0.371,2.13284451653608e-105,CD4+ effector T cell,TLE5
TAB2,8.80968324049974e-110,-1.43420662874877,0.128,0.306,3.03493587635216e-105,CD4+ effector T cell,TAB2
ITGAL,1.9386189946949e-109,0.714001663305882,0.503,0.345,6.67854243672392e-105,CD4+ effector T cell,ITGAL
FYB1,1.94335623762568e-109,-0.53970438476567,0.751,0.847,6.69486223862047e-105,CD4+ effector T cell,FYB1
DOK2,3.51660447621318e-108,0.787975814593118,0.464,0.312,1.21147024205544e-103,CD4+ effector T cell,DOK2
MPP7,3.63604353305879e-108,-1.52902142773044,0.096,0.263,1.25261699713875e-103,CD4+ effector T cell,MPP7
CHCHD2,8.05876803859503e-108,0.393259261677849,0.884,0.848,2.77624558929599e-103,CD4+ effector T cell,CHCHD2
PGAM1,1.26620327773529e-107,0.796241276126619,0.495,0.356,4.36207029179806e-103,CD4+ effector T cell,PGAM1
ITGB7,3.57689226730551e-107,0.870633931349944,0.429,0.287,1.23223938608675e-102,CD4+ effector T cell,ITGB7
MAP3K1,8.74656512721392e-107,-1.52511855440888,0.104,0.273,3.0131916863252e-102,CD4+ effector T cell,MAP3K1
TNRC6B,9.54407988518006e-107,-0.698915140257875,0.551,0.713,3.28793552044453e-102,CD4+ effector T cell,TNRC6B
BIN2,1.36452449391266e-106,0.557460385055789,0.714,0.615,4.7007868815291e-102,CD4+ effector T cell,BIN2
PATL2,1.6438481409619e-106,1.03130195200738,0.313,0.178,5.66305684561375e-102,CD4+ effector T cell,PATL2
RPL35A,2.23813495375365e-106,-0.26364202746556,0.992,0.98,7.71037491568132e-102,CD4+ effector T cell,RPL35A
TBCB,3.21710608864328e-106,0.846106362332116,0.48,0.344,1.10829304753761e-101,CD4+ effector T cell,TBCB
ERC1,8.35802364557782e-106,-1.48130647286922,0.097,0.264,2.87933914590156e-101,CD4+ effector T cell,ERC1
ARHGDIB,1.26968357009694e-105,0.337538125325307,0.94,0.925,4.37405989898394e-101,CD4+ effector T cell,ARHGDIB
CDK2AP2,2.07814657582363e-105,0.914364295864792,0.402,0.262,7.15921495371241e-101,CD4+ effector T cell,CDK2AP2
AES,1.18860211520449e-104,0.549002993905775,0.662,0.472,4.09473428687946e-100,CD4+ effector T cell,AES
PSAP,1.89613829977695e-104,0.788295428077297,0.493,0.354,6.53219644273159e-100,CD4+ effector T cell,PSAP
ZNF609,2.6413519861041e-104,-1.48186248241818,0.12,0.289,9.09945759212861e-100,CD4+ effector T cell,ZNF609
TSPO,6.25507342420977e-104,0.622678823869922,0.665,0.569,2.15487279464027e-99,CD4+ effector T cell,TSPO
ADAM8,6.56142227932992e-103,1.11730454013465,0.255,0.134,2.26040997522916e-98,CD4+ effector T cell,ADAM8
SNHG5,7.05665907257498e-103,-1.16549870603972,0.128,0.303,2.43101905050208e-98,CD4+ effector T cell,SNHG5
BLOC1S1,7.11457964907689e-103,0.719565588575782,0.546,0.415,2.45097268910699e-98,CD4+ effector T cell,BLOC1S1
ZBTB38,1.09827383305458e-102,0.946839395775547,0.398,0.261,3.78355335487302e-98,CD4+ effector T cell,ZBTB38
REEP5,1.43629021257346e-101,0.782286037560969,0.457,0.313,4.94801978231558e-97,CD4+ effector T cell,REEP5
RPL29,1.73830541217122e-101,-0.267087058485338,0.979,0.973,5.98846214492985e-97,CD4+ effector T cell,RPL29
IL10RA,6.38207643344226e-101,0.75484238309654,0.517,0.383,2.19862533132086e-96,CD4+ effector T cell,IL10RA
NDFIP1,5.7110931708823e-100,-0.782788918570832,0.471,0.639,1.96747159736895e-95,CD4+ effector T cell,NDFIP1
PLAC8,8.24923680012182e-100,0.685929058365214,0.654,0.557,2.84186207764197e-95,CD4+ effector T cell,PLAC8
ZFAS1,9.94636588105997e-99,-0.492252603876438,0.66,0.789,3.42652304602516e-94,CD4+ effector T cell,ZFAS1
ANXA5,1.26264087779933e-98,0.801794218719583,0.448,0.307,4.3497978240187e-94,CD4+ effector T cell,ANXA5
CYLD,4.2512129950343e-98,-0.825114922097958,0.318,0.506,1.46454287678932e-93,CD4+ effector T cell,CYLD
TPST2,3.23903058848656e-97,0.795393697860228,0.382,0.238,1.11584603773362e-92,CD4+ effector T cell,TPST2
CEP78,6.32345934072087e-97,1.02143409907562,0.267,0.145,2.17843174287834e-92,CD4+ effector T cell,CEP78
CCDC107,2.11604479832532e-96,0.850768238156,0.419,0.288,7.28977433023071e-92,CD4+ effector T cell,CCDC107
CHD2,3.62277101077347e-96,-0.798724060478209,0.327,0.509,1.24804461321146e-91,CD4+ effector T cell,CHD2
BIRC3,4.03203444072269e-96,-1.1119259620807,0.156,0.329,1.38903586482897e-91,CD4+ effector T cell,BIRC3
COX8A,2.89078864870321e-95,0.564513755323524,0.669,0.577,9.95876689478258e-91,CD4+ effector T cell,COX8A
RFX3,4.5827462850006e-95,-1.17381363095964,0.12,0.284,1.57875609518271e-90,CD4+ effector T cell,RFX3
ADK,3.47434866061813e-94,-1.01890502886299,0.176,0.347,1.19691311358295e-89,CD4+ effector T cell,ADK
NDUFA1,3.59546514299685e-94,0.509178126628625,0.719,0.626,1.23863774176241e-89,CD4+ effector T cell,NDUFA1
NCK2,7.25677360684876e-94,-0.960791347929082,0.22,0.398,2.4999585075594e-89,CD4+ effector T cell,NCK2
ABHD17A,7.59771135118506e-94,0.738939614137484,0.525,0.407,2.61741156048325e-89,CD4+ effector T cell,ABHD17A
PCED1B,1.08155245275425e-93,-0.830151896648712,0.241,0.425,3.72594819973838e-89,CD4+ effector T cell,PCED1B
NAP1L1,1.11559598907453e-93,-0.530244748293292,0.693,0.799,3.84322818236176e-89,CD4+ effector T cell,NAP1L1
ARPC1B,1.18094827650523e-93,0.463391360211678,0.788,0.72,4.06836681256053e-89,CD4+ effector T cell,ARPC1B
RGS10,1.45130459454464e-93,-0.712130315627014,0.397,0.577,4.99974432820628e-89,CD4+ effector T cell,RGS10
IPCEF1,5.96083076110371e-93,-1.09605445785992,0.159,0.328,2.05350619720023e-88,CD4+ effector T cell,IPCEF1
LDLRAP1,1.13167652777022e-92,-1.27385179635023,0.109,0.269,3.89862563816841e-88,CD4+ effector T cell,LDLRAP1
TAGLN2,2.17459174526345e-92,0.536882190236367,0.717,0.618,7.49146856243257e-88,CD4+ effector T cell,TAGLN2
RABAC1,2.29963312081472e-92,0.617693540418875,0.584,0.474,7.92223610120672e-88,CD4+ effector T cell,RABAC1
CEP85L,2.8575395663097e-92,-0.93693999589926,0.229,0.405,9.84422380593692e-88,CD4+ effector T cell,CEP85L
RHOC,1.78050698828803e-91,1.02142762933935,0.258,0.14,6.13384657465228e-87,CD4+ effector T cell,RHOC
EBP,2.13783254825707e-91,1.05379138426513,0.306,0.185,7.36483312874561e-87,CD4+ effector T cell,EBP
ARID1B,3.13812246585509e-91,-0.722889754158367,0.384,0.554,1.08108318948708e-86,CD4+ effector T cell,ARID1B
ELOB,7.47401597553807e-91,0.456104134090455,0.748,0.672,2.57479850357286e-86,CD4+ effector T cell,ELOB
SEC61B,2.82919469090421e-90,0.539340160604197,0.663,0.556,9.74657571016499e-86,CD4+ effector T cell,SEC61B
RPL37,4.25414164806338e-90,-0.269615340359767,0.993,0.983,1.46555179775784e-85,CD4+ effector T cell,RPL37
COX6A1,4.95238751004101e-90,0.531023710181594,0.693,0.615,1.70609749720913e-85,CD4+ effector T cell,COX6A1
PCED1B-AS1,5.52142649355248e-90,-0.802013215461126,0.174,0.354,1.90213142702883e-85,CD4+ effector T cell,PCED1B-AS1
FCMR,1.11085410128067e-89,-1.01343134700656,0.178,0.348,3.8268923789119e-85,CD4+ effector T cell,FCMR
SMAP2,1.71854969300379e-89,-0.78220233094674,0.332,0.507,5.92040369239805e-85,CD4+ effector T cell,SMAP2
TLK1,1.84691168252883e-89,-0.955954538861956,0.235,0.411,6.36261074631183e-85,CD4+ effector T cell,TLK1
PPP2R2B,1.25977652741408e-88,0.892962683052597,0.256,0.137,4.3399301369415e-84,CD4+ effector T cell,PPP2R2B
CAPNS1,1.55228230941149e-88,0.927640397967012,0.357,0.233,5.3476125559226e-84,CD4+ effector T cell,CAPNS1
SIK3,3.42318137509087e-88,-1.03810625311249,0.192,0.357,1.1792859837188e-83,CD4+ effector T cell,SIK3
HINT1,4.2370315418565e-88,-0.349604568593198,0.857,0.909,1.45965736616956e-83,CD4+ effector T cell,HINT1
AMBRA1,4.24616884282301e-88,-1.19144713431653,0.103,0.256,1.46280516635253e-83,CD4+ effector T cell,AMBRA1
BRK1,7.72571741202765e-88,0.575876228483672,0.625,0.527,2.66150964844352e-83,CD4+ effector T cell,BRK1
HMGB2,8.83192165701899e-88,0.665964837844223,0.56,0.439,3.04259701084304e-83,CD4+ effector T cell,HMGB2
DENND4A,1.74791273878587e-87,-1.13588354986437,0.192,0.351,6.02155938511733e-83,CD4+ effector T cell,DENND4A
GSTK1,5.98970418302295e-87,0.484654316330117,0.743,0.657,2.0634530910514e-82,CD4+ effector T cell,GSTK1
MED13L,6.0443288236997e-87,-0.854572991504108,0.209,0.376,2.08227127976455e-82,CD4+ effector T cell,MED13L
TMBIM6,6.22406634250911e-87,0.474305444582313,0.757,0.694,2.14419085499439e-82,CD4+ effector T cell,TMBIM6
SORL1,1.12395507654464e-86,-0.785807707914498,0.303,0.482,3.87202523869629e-82,CD4+ effector T cell,SORL1
SLC38A1,1.64882736122255e-86,-0.680457519679071,0.363,0.539,5.68021025941169e-82,CD4+ effector T cell,SLC38A1
CRTC3,2.40755021758425e-86,-1.23122409406036,0.118,0.27,8.29401049957774e-82,CD4+ effector T cell,CRTC3
ATP5ME,2.58350281872002e-86,0.537914646329887,0.664,0.563,8.90016721049046e-82,CD4+ effector T cell,ATP5ME
STAG1,3.85574815416246e-86,-0.898330210360494,0.259,0.422,1.32830523910897e-81,CD4+ effector T cell,STAG1
STT3B,1.05379046745049e-85,-1.01544338188469,0.191,0.357,3.63030816036694e-81,CD4+ effector T cell,STT3B
DUSP2,2.12777491404959e-85,0.582217068455021,0.381,0.241,7.33018457890084e-81,CD4+ effector T cell,DUSP2
PSMA7,1.19159718348622e-84,0.465791160055712,0.753,0.685,4.10505229711001e-80,CD4+ effector T cell,PSMA7
HELB,1.30608231935352e-84,-1.09238533016709,0.125,0.281,4.49945359017289e-80,CD4+ effector T cell,HELB
RPL23,1.34309211995509e-84,-0.337012794558552,0.953,0.959,4.62695235324527e-80,CD4+ effector T cell,RPL23
RIPOR2,1.56884770724891e-84,-0.512054323360065,0.724,0.83,5.40468035147248e-80,CD4+ effector T cell,RIPOR2
RHOG,1.57524349422816e-84,0.772144970840043,0.446,0.328,5.42671383761599e-80,CD4+ effector T cell,RHOG
LIME1,1.74753091325654e-83,-0.925693432767974,0.126,0.283,6.02024399616878e-79,CD4+ effector T cell,LIME1
ATP5MD,3.06603120216747e-83,0.483626958348585,0.71,0.633,1.05624774914669e-78,CD4+ effector T cell,ATP5MD
SUB1,5.36075115183842e-83,0.364986283162958,0.872,0.833,1.84677877180834e-78,CD4+ effector T cell,SUB1
RNF213,1.20711941153523e-82,0.501821683024941,0.715,0.637,4.15852637273888e-78,CD4+ effector T cell,RNF213
UBAC2,1.24924178302003e-82,-0.817063488145888,0.263,0.431,4.30363794250399e-78,CD4+ effector T cell,UBAC2
CDKAL1,1.4872684500424e-82,-0.981509166411024,0.174,0.332,5.12363981039605e-78,CD4+ effector T cell,CDKAL1
MAP4K4,1.53438702410662e-82,-0.954056843615244,0.199,0.362,5.28596329804729e-78,CD4+ effector T cell,MAP4K4
SPTBN1,2.27340836538822e-82,-1.10551338995607,0.164,0.319,7.83189181876241e-78,CD4+ effector T cell,SPTBN1
TMEM173,6.02527187470348e-82,0.892434362804153,0.373,0.256,2.07570616083535e-77,CD4+ effector T cell,TMEM173
PEPD,1.44341316797457e-81,1.02920050983738,0.281,0.171,4.9725583636724e-77,CD4+ effector T cell,PEPD
KIAA1551,6.76738887126841e-81,0.757094366077346,0.42,0.29,2.33136546615197e-76,CD4+ effector T cell,KIAA1551
SNRPB,7.0794964826036e-81,0.564018968593711,0.623,0.528,2.43888653825694e-76,CD4+ effector T cell,SNRPB
TGFB1,7.70949569933685e-81,0.62917645359513,0.538,0.424,2.65592126842154e-76,CD4+ effector T cell,TGFB1
FUT8,1.11399222057723e-80,-1.32039713010755,0.113,0.255,3.83770319988857e-76,CD4+ effector T cell,FUT8
RHOA,1.2123207138514e-80,0.420832376169306,0.768,0.709,4.17644485921808e-76,CD4+ effector T cell,RHOA
POLR2L,2.61781247661286e-80,0.56107275109091,0.622,0.525,9.01836398193131e-76,CD4+ effector T cell,POLR2L
TMEM50A,3.45285262442979e-80,0.587013990603571,0.6,0.504,1.18950772911606e-75,CD4+ effector T cell,TMEM50A
SSH2,3.88441645810208e-80,-0.870473471891736,0.297,0.454,1.33818146981617e-75,CD4+ effector T cell,SSH2
JUND,4.66475184502544e-80,-0.657364236405577,0.529,0.67,1.60700701061126e-75,CD4+ effector T cell,JUND
RNF166,5.73187357091359e-80,0.815365655050838,0.381,0.261,1.97463044517973e-75,CD4+ effector T cell,RNF166
CD40LG,6.29575986832463e-80,1.01371461246501,0.292,0.181,2.16888927463784e-75,CD4+ effector T cell,CD40LG
NME2,1.6370788262178e-79,-0.898914544505724,0.196,0.356,5.63973655632032e-75,CD4+ effector T cell,NME2
RNF167,1.6992091064289e-79,0.793698575529852,0.385,0.264,5.85377537164756e-75,CD4+ effector T cell,RNF167
MGST3,2.20986943860957e-79,0.702133645031202,0.484,0.37,7.61300021600997e-75,CD4+ effector T cell,MGST3
OSTF1,2.38646945933122e-79,0.619775639332351,0.552,0.445,8.22138728739604e-75,CD4+ effector T cell,OSTF1
ARPC5,2.65132919152677e-79,0.509423843894746,0.698,0.624,9.13382906480974e-75,CD4+ effector T cell,ARPC5
AP001011.1,6.37906772026904e-79,-0.995785183031615,0.104,0.25,2.19758882963268e-74,CD4+ effector T cell,AP001011.1
CAST,8.17733494688492e-79,0.529397203647879,0.68,0.589,2.81709188920185e-74,CD4+ effector T cell,CAST
PSMB8,1.37827967861953e-78,0.549107025977471,0.62,0.532,4.74817349284429e-74,CD4+ effector T cell,PSMB8
RANBP2,1.39874593269852e-78,-0.941336225399857,0.194,0.349,4.81867973814639e-74,CD4+ effector T cell,RANBP2
MINOS1,4.53100665417914e-78,0.706651793199879,0.438,0.31,1.56093179236471e-73,CD4+ effector T cell,MINOS1
FBXW5,8.19826198440301e-78,0.87086389453194,0.357,0.241,2.82430125362684e-73,CD4+ effector T cell,FBXW5
ATP9B,1.02168537453832e-77,-0.979721234021077,0.145,0.294,3.51970611528452e-73,CD4+ effector T cell,ATP9B
RASA2,1.99979273392244e-77,-0.766965436988634,0.275,0.436,6.88928596836281e-73,CD4+ effector T cell,RASA2
TMED9,2.46625773152189e-77,0.75335558923798,0.432,0.321,8.49625788509291e-73,CD4+ effector T cell,TMED9
CNST,7.85328080094208e-77,-1.06854566687064,0.117,0.26,2.70545523592455e-72,CD4+ effector T cell,CNST
MRPL10,9.39767730873388e-77,0.993153752524999,0.264,0.156,3.23749983285882e-72,CD4+ effector T cell,MRPL10
OST4,9.41837366625222e-77,0.327088553844216,0.896,0.871,3.24462972802389e-72,CD4+ effector T cell,OST4
TAP1,1.60520509721267e-76,0.715149410175055,0.435,0.317,5.52993155989766e-72,CD4+ effector T cell,TAP1
BCL2,2.49540008795251e-76,-0.886068719490368,0.306,0.46,8.5966533029964e-72,CD4+ effector T cell,BCL2
ELMO1,4.27393205926418e-76,-0.843217279657382,0.25,0.405,1.47236959441651e-71,CD4+ effector T cell,ELMO1
ARPC5L,9.24302322218609e-76,0.706588202023582,0.448,0.332,3.18422150004311e-71,CD4+ effector T cell,ARPC5L
TUBB4B,1.1035963458652e-75,0.906195992064443,0.314,0.201,3.80188941150561e-71,CD4+ effector T cell,TUBB4B
SSBP2,1.2493841165582e-75,-1.27996488551307,0.115,0.253,4.304128281543e-71,CD4+ effector T cell,SSBP2
ARHGDIA,3.52993231990733e-75,0.642641690021441,0.522,0.414,1.21606168420808e-70,CD4+ effector T cell,ARHGDIA
FAF1,3.55908065949397e-75,-0.905522467510713,0.179,0.329,1.22610328719567e-70,CD4+ effector T cell,FAF1
KLF12,3.73020381919045e-75,-0.740522299946791,0.305,0.462,1.28505521571111e-70,CD4+ effector T cell,KLF12
DPYD,1.05866397498904e-74,-0.677878503694907,0.277,0.437,3.64709739383724e-70,CD4+ effector T cell,DPYD
NCOA3,1.14309689500831e-74,-0.928867027770602,0.189,0.34,3.93796880330362e-70,CD4+ effector T cell,NCOA3
ARL6IP1,1.58598560553234e-74,0.620627728584029,0.524,0.416,5.46372041105892e-70,CD4+ effector T cell,ARL6IP1
AKT3,1.81512594423972e-74,-0.877405007738814,0.208,0.359,6.25310887790584e-70,CD4+ effector T cell,AKT3
PTGER2,4.590969932799e-74,0.807333548370955,0.306,0.189,1.58158914184926e-69,CD4+ effector T cell,PTGER2
CD3E,5.06022141550378e-74,0.318082919156475,0.908,0.89,1.74324627764105e-69,CD4+ effector T cell,CD3E
COG5,7.82419978156031e-74,-0.827924862738451,0.173,0.325,2.69543682474753e-69,CD4+ effector T cell,COG5
SEPT9,8.51555046127867e-74,0.60905114217038,0.469,0.337,2.9336071339105e-69,CD4+ effector T cell,SEPT9
TLN1,1.49463052228617e-73,0.699588509099325,0.484,0.378,5.14900214927585e-69,CD4+ effector T cell,TLN1
EID1,1.63548552291443e-73,0.512779110987119,0.634,0.537,5.63424762644023e-69,CD4+ effector T cell,EID1
TRAC,1.86483116760345e-73,0.376012031354119,0.891,0.869,6.4243433723939e-69,CD4+ effector T cell,TRAC
TGFBR2,2.62875708921717e-73,-0.861168321480542,0.245,0.4,9.05606817235315e-69,CD4+ effector T cell,TGFBR2
PPDPF,2.76099587273094e-73,0.481635167609675,0.713,0.642,9.5116307815581e-69,CD4+ effector T cell,PPDPF
SESN1,3.33687751820628e-73,-1.18091901834726,0.121,0.256,1.14955430502206e-68,CD4+ effector T cell,SESN1
HSPA5,4.35741560786601e-73,0.683588576243609,0.498,0.393,1.50112967690984e-68,CD4+ effector T cell,HSPA5
TNFAIP8,4.5889772169728e-73,-0.550641110044831,0.518,0.666,1.58090265124713e-68,CD4+ effector T cell,TNFAIP8
NDUFB7,7.97680877773909e-73,0.582542530699679,0.543,0.443,2.74801062393111e-68,CD4+ effector T cell,NDUFB7
NEAT1,1.02006426524164e-72,0.52423371994222,0.755,0.687,3.51412139375745e-68,CD4+ effector T cell,NEAT1
CASP1,1.64131382272473e-72,0.822180929332402,0.356,0.243,5.65432611928668e-68,CD4+ effector T cell,CASP1
VPS13B,2.41130880849572e-72,-0.776809514494955,0.194,0.346,8.30695884526776e-68,CD4+ effector T cell,VPS13B
GNAQ,3.39949400651383e-72,-1.15086076583067,0.121,0.257,1.17112568524401e-67,CD4+ effector T cell,GNAQ
PSME2,4.57029895672888e-72,0.510633044134412,0.63,0.537,1.5744679905931e-67,CD4+ effector T cell,PSME2
TOMM6,4.81374574501343e-72,-0.881553780193953,0.117,0.261,1.65833540915713e-67,CD4+ effector T cell,TOMM6
MYCBP2,5.38358062307055e-72,-0.600965732218713,0.421,0.58,1.85464352464781e-67,CD4+ effector T cell,MYCBP2
GNAS,1.20481212978435e-71,-0.489126535371802,0.549,0.683,4.15057778710707e-67,CD4+ effector T cell,GNAS
LRBA,1.24803034076e-71,-0.74080010078781,0.273,0.425,4.2994645239182e-67,CD4+ effector T cell,LRBA
RERE,2.31911041274162e-71,-0.916433875404279,0.172,0.316,7.98933537189487e-67,CD4+ effector T cell,RERE
ZCCHC7,2.50377251279764e-71,-0.76082152159507,0.238,0.394,8.62549630658785e-67,CD4+ effector T cell,ZCCHC7
IL7R,3.63291605388037e-71,-0.534404632903684,0.712,0.786,1.25153958056179e-66,CD4+ effector T cell,IL7R
DNAJC1,4.37811657077443e-71,0.589233891733516,0.426,0.295,1.50826115863179e-66,CD4+ effector T cell,DNAJC1
PIK3CD,6.29830000194962e-71,-0.927743759612321,0.168,0.315,2.16976435067165e-66,CD4+ effector T cell,PIK3CD
TRAPPC1,2.14133597728012e-70,0.533859580789766,0.593,0.499,7.37690244173e-66,CD4+ effector T cell,TRAPPC1
SEPTIN7,7.64549030373028e-70,-0.492004465669322,0.197,0.368,2.63387140963508e-65,CD4+ effector T cell,SEPTIN7
MALT1,1.63187535150581e-69,-0.907848922651093,0.147,0.289,5.62181058593752e-65,CD4+ effector T cell,MALT1
CALM2,1.81511639613001e-69,0.392924356850166,0.793,0.74,6.25307598466788e-65,CD4+ effector T cell,CALM2
LAPTM5,2.71698842760443e-69,0.428563867410249,0.801,0.769,9.36002513309726e-65,CD4+ effector T cell,LAPTM5
